INDICATOR,HFAMDB_761,,,,,
,,,,,,
HFAMDB_761,"Suicide and intentional self-harm, number of deaths, by sex",,,,,
,,,,,,
UNIT_TYPE,Unit,,,,,
NUM_DTH,number of deaths,,,,,
,,,,,,
EXTERNID,ID in the originating data source,,,,,
,,,,,,
DATA_SOURCE,Data source,,,,,
HFAMDB,European mortality database (MDB),,,,,
,,,,,,
DATA_TYPE_REPRESENTATION,Data type representation,,,,,
COUNT,Count,,,,,
,,,,,,
DATA_SET,Data set,,,,,
HFAMDB,European mortality database (MDB),,,,,
,,,,,,
DATA_MASK,Mask for controlling the output format of values,,,,,
,,,,,,
AGE_GRP_LIST,Age group,,,,,
TOTAL,Total,,,,,
,,,,,,
SEX,Sex,,,,,
FEMALE,Female,,,,,
MALE,Male,,,,,
ALL,All,,,,,
,,,,,,
DEU,,TOTAL,MALE,,2001,8188
DEU,,TOTAL,MALE,,2002,8106
DEU,,TOTAL,MALE,,2003,8179
DEU,,TOTAL,MALE,,2004,7939
DEU,,TOTAL,MALE,,2005,7523
DEU,,TOTAL,MALE,,2006,7225
DEU,,TOTAL,MALE,,2007,7009
DEU,,TOTAL,MALE,,2008,7039
DEU,,TOTAL,MALE,,2009,7199
DEU,,TOTAL,MALE,,2010,7465
DEU,,TOTAL,MALE,,2011,7646
DEU,,TOTAL,MALE,,2012,7287
DEU,,TOTAL,MALE,,2013,7449
DEU,,TOTAL,MALE,,2014,7624
DEU,,TOTAL,MALE,,2015,7397
DEU,,TOTAL,MALE,,2016,7374
DEU,,TOTAL,MALE,,2017,6985
DEU,,TOTAL,MALE,,2018,7111
DEU,,TOTAL,MALE,,2019,6842
DEU,,TOTAL,MALE,,2020,6944
DNK,,TOTAL,MALE,,1969,644
DNK,,TOTAL,MALE,,1970,670
DNK,,TOTAL,MALE,,1971,775
DNK,,TOTAL,MALE,,1972,745
DNK,,TOTAL,MALE,,1973,726
DNK,,TOTAL,MALE,,1974,843
DNK,,TOTAL,MALE,,1975,748
DNK,,TOTAL,MALE,,1976,758
DNK,,TOTAL,MALE,,1977,777
DNK,,TOTAL,MALE,,1978,706
DNK,,TOTAL,MALE,,1979,804
DNK,,TOTAL,MALE,,1980,1039
DNK,,TOTAL,MALE,,1981,982
DNK,,TOTAL,MALE,,1982,935
DNK,,TOTAL,MALE,,1983,933
DNK,,TOTAL,MALE,,1984,920
DNK,,TOTAL,MALE,,1985,885
DNK,,TOTAL,MALE,,1986,899
DNK,,TOTAL,MALE,,1987,913
DNK,,TOTAL,MALE,,1988,843
DNK,,TOTAL,MALE,,1989,869
DNK,,TOTAL,MALE,,1990,815
DNK,,TOTAL,MALE,,1991,762
DNK,,TOTAL,MALE,,1992,742
DNK,,TOTAL,MALE,,1993,749
DNK,,TOTAL,MALE,,1994,679
DNK,,TOTAL,MALE,,1995,625
DNK,,TOTAL,MALE,,1996,631
DNK,,TOTAL,MALE,,1997,560
DNK,,TOTAL,MALE,,1998,547
DNK,,TOTAL,MALE,,1999,563
DNK,,TOTAL,MALE,,2000,533
DNK,,TOTAL,MALE,,2001,507
DNK,,TOTAL,MALE,,2002,503
DNK,,TOTAL,MALE,,2003,479
DNK,,TOTAL,MALE,,2004,469
DNK,,TOTAL,MALE,,2005,455
DNK,,TOTAL,MALE,,2006,470
DNK,,TOTAL,MALE,,2007,400
DNK,,TOTAL,MALE,,2008,418
DNK,,TOTAL,MALE,,2009,477
DNK,,TOTAL,MALE,,2010,405
DNK,,TOTAL,MALE,,2011,437
DNK,,TOTAL,MALE,,2012,494
DNK,,TOTAL,MALE,,2013,450
DNK,,TOTAL,MALE,,2014,469
DNK,,TOTAL,MALE,,2015,390
DNK,,TOTAL,MALE,,2016,433
DNK,,TOTAL,MALE,,2017,418
DNK,,TOTAL,MALE,,2018,426
DNK,,TOTAL,MALE,,2019,452
DNK,,TOTAL,MALE,,2020,412
DNK,,TOTAL,MALE,,2021,384
ESP,,TOTAL,MALE,,1968,1025
ESP,,TOTAL,MALE,,1969,1110
ESP,,TOTAL,MALE,,1971,1100
ESP,,TOTAL,MALE,,1972,1123
ESP,,TOTAL,MALE,,1973,1043
ESP,,TOTAL,MALE,,1974,982
ESP,,TOTAL,MALE,,1975,1011
ESP,,TOTAL,MALE,,1976,1073
ESP,,TOTAL,MALE,,1977,1089
ESP,,TOTAL,MALE,,1978,1094
ESP,,TOTAL,MALE,,1979,1138
ESP,,TOTAL,MALE,,1980,1237
ESP,,TOTAL,MALE,,1981,1268
ESP,,TOTAL,MALE,,1982,1336
ESP,,TOTAL,MALE,,1983,1593
ESP,,TOTAL,MALE,,1984,1836
ESP,,TOTAL,MALE,,1985,1829
ESP,,TOTAL,MALE,,1986,2032
ESP,,TOTAL,MALE,,1987,2017
ESP,,TOTAL,MALE,,1988,2150
ESP,,TOTAL,MALE,,1989,2213
ESP,,TOTAL,MALE,,1990,2135
ESP,,TOTAL,MALE,,1991,2139
ESP,,TOTAL,MALE,,1992,2104
ESP,,TOTAL,MALE,,1993,2283
ESP,,TOTAL,MALE,,1994,2429
ESP,,TOTAL,MALE,,1995,2408
ESP,,TOTAL,MALE,,1996,2451
ESP,,TOTAL,MALE,,1997,2526
ESP,,TOTAL,MALE,,1998,2499
ESP,,TOTAL,MALE,,1999,2410
ESP,,TOTAL,MALE,,2000,2574
ESP,,TOTAL,MALE,,2001,2430
ESP,,TOTAL,MALE,,2002,2554
ESP,,TOTAL,MALE,,2003,2650
ESP,,TOTAL,MALE,,2004,2651
ESP,,TOTAL,MALE,,2005,2570
ESP,,TOTAL,MALE,,2006,2512
ESP,,TOTAL,MALE,,2007,2463
ESP,,TOTAL,MALE,,2008,2676
ESP,,TOTAL,MALE,,2009,2666
ESP,,TOTAL,MALE,,2010,2468
ESP,,TOTAL,MALE,,2011,2435
ESP,,TOTAL,MALE,,2012,2724
ESP,,TOTAL,MALE,,2013,2911
ESP,,TOTAL,MALE,,2014,2938
ESP,,TOTAL,MALE,,2015,2680
ESP,,TOTAL,MALE,,2016,2662
ESP,,TOTAL,MALE,,2017,2718
ESP,,TOTAL,MALE,,2018,2619
ESP,,TOTAL,MALE,,2019,2771
ESP,,TOTAL,MALE,,2020,2930
ESP,,TOTAL,MALE,,2021,2982
EST,,TOTAL,MALE,,1981,402
EST,,TOTAL,MALE,,1982,361
EST,,TOTAL,MALE,,1985,371
EST,,TOTAL,MALE,,1986,312
EST,,TOTAL,MALE,,1987,304
EST,,TOTAL,MALE,,1988,271
EST,,TOTAL,MALE,,1989,289
EST,,TOTAL,MALE,,1990,310
EST,,TOTAL,MALE,,1991,319
EST,,TOTAL,MALE,,1992,376
EST,,TOTAL,MALE,,1993,457
EST,,TOTAL,MALE,,1994,497
EST,,TOTAL,MALE,,1995,467
EST,,TOTAL,MALE,,1996,439
EST,,TOTAL,MALE,,1997,434
EST,,TOTAL,MALE,,1998,401
EST,,TOTAL,MALE,,1999,376
EST,,TOTAL,MALE,,2000,289
EST,,TOTAL,MALE,,2001,315
EST,,TOTAL,MALE,,2002,299
EST,,TOTAL,MALE,,2003,276
EST,,TOTAL,MALE,,2004,264
EST,,TOTAL,MALE,,2005,220
EST,,TOTAL,MALE,,2006,191
EST,,TOTAL,MALE,,2007,207
EST,,TOTAL,MALE,,2008,189
EST,,TOTAL,MALE,,2009,220
EST,,TOTAL,MALE,,2010,181
EST,,TOTAL,MALE,,2011,178
EST,,TOTAL,MALE,,2012,190
EST,,TOTAL,MALE,,2013,171
EST,,TOTAL,MALE,,2014,193
EST,,TOTAL,MALE,,2015,159
EST,,TOTAL,MALE,,2016,146
FIN,,TOTAL,MALE,,1969,850
FIN,,TOTAL,MALE,,1970,763
FIN,,TOTAL,MALE,,1971,780
FIN,,TOTAL,MALE,,1972,874
FIN,,TOTAL,MALE,,1973,848
FIN,,TOTAL,MALE,,1974,921
FIN,,TOTAL,MALE,,1975,924
FIN,,TOTAL,MALE,,1976,967
FIN,,TOTAL,MALE,,1977,962
FIN,,TOTAL,MALE,,1978,963
FIN,,TOTAL,MALE,,1979,936
FIN,,TOTAL,MALE,,1980,962
FIN,,TOTAL,MALE,,1981,904
FIN,,TOTAL,MALE,,1982,898
FIN,,TOTAL,MALE,,1983,936
FIN,,TOTAL,MALE,,1984,979
FIN,,TOTAL,MALE,,1985,960
FIN,,TOTAL,MALE,,1986,1023
FIN,,TOTAL,MALE,,1987,1065
FIN,,TOTAL,MALE,,1988,1107
FIN,,TOTAL,MALE,,1989,1118
FIN,,TOTAL,MALE,,1990,1193
FIN,,TOTAL,MALE,,1991,1190
FIN,,TOTAL,MALE,,1992,1156
FIN,,TOTAL,MALE,,1993,1106
FIN,,TOTAL,MALE,,1994,1080
FIN,,TOTAL,MALE,,1995,1080
FIN,,TOTAL,MALE,,1996,965
FIN,,TOTAL,MALE,,1997,1038
FIN,,TOTAL,MALE,,1998,961
FIN,,TOTAL,MALE,,1999,952
FIN,,TOTAL,MALE,,2000,873
FIN,,TOTAL,MALE,,2001,933
FIN,,TOTAL,MALE,,2002,822
FIN,,TOTAL,MALE,,2003,813
FIN,,TOTAL,MALE,,2004,811
FIN,,TOTAL,MALE,,2005,722
FIN,,TOTAL,MALE,,2006,802
FIN,,TOTAL,MALE,,2007,749
FIN,,TOTAL,MALE,,2008,800
FIN,,TOTAL,MALE,,2009,760
FIN,,TOTAL,MALE,,2010,716
FIN,,TOTAL,MALE,,2011,708
FIN,,TOTAL,MALE,,2012,654
FIN,,TOTAL,MALE,,2013,666
FIN,,TOTAL,MALE,,2014,595
FIN,,TOTAL,MALE,,2016,614
FIN,,TOTAL,MALE,,2017,610
FIN,,TOTAL,MALE,,2018,617
FIN,,TOTAL,MALE,,2019,565
FIN,,TOTAL,MALE,,2020,529
FIN,,TOTAL,MALE,,2021,522
FRA,,TOTAL,MALE,,1968,5467
FRA,,TOTAL,MALE,,1969,5737
FRA,,TOTAL,MALE,,1970,5653
FRA,,TOTAL,MALE,,1971,5616
FRA,,TOTAL,MALE,,1972,5883
FRA,,TOTAL,MALE,,1973,5768
FRA,,TOTAL,MALE,,1974,5837
FRA,,TOTAL,MALE,,1975,5915
FRA,,TOTAL,MALE,,1976,5921
FRA,,TOTAL,MALE,,1977,6058
FRA,,TOTAL,MALE,,1978,6447
FRA,,TOTAL,MALE,,1979,7102
FRA,,TOTAL,MALE,,1980,7362
FRA,,TOTAL,MALE,,1981,7541
FRA,,TOTAL,MALE,,1982,8074
FRA,,TOTAL,MALE,,1983,8475
FRA,,TOTAL,MALE,,1984,8619
FRA,,TOTAL,MALE,,1985,8898
FRA,,TOTAL,MALE,,1986,8872
FRA,,TOTAL,MALE,,1987,8587
FRA,,TOTAL,MALE,,1988,8234
FRA,,TOTAL,MALE,,1989,8343
FRA,,TOTAL,MALE,,1990,8178
FRA,,TOTAL,MALE,,1991,8221
FRA,,TOTAL,MALE,,1992,8442
FRA,,TOTAL,MALE,,1993,8861
FRA,,TOTAL,MALE,,1994,8872
FRA,,TOTAL,MALE,,1995,8605
FRA,,TOTAL,MALE,,1996,8174
FRA,,TOTAL,MALE,,1997,8099
FRA,,TOTAL,MALE,,1998,7771
FRA,,TOTAL,MALE,,1999,7427
FRA,,TOTAL,MALE,,2000,7973
FRA,,TOTAL,MALE,,2001,7655
FRA,,TOTAL,MALE,,2002,7720
FRA,,TOTAL,MALE,,2003,8030
FRA,,TOTAL,MALE,,2004,7853
FRA,,TOTAL,MALE,,2005,7826
FRA,,TOTAL,MALE,,2006,7590
FRA,,TOTAL,MALE,,2007,7418
FRA,,TOTAL,MALE,,2008,7615
FRA,,TOTAL,MALE,,2009,7759
FRA,,TOTAL,MALE,,2010,7638
FRA,,TOTAL,MALE,,2011,7785
FRA,,TOTAL,MALE,,2012,7312
FRA,,TOTAL,MALE,,2013,7217
FRA,,TOTAL,MALE,,2014,6659
FRA,,TOTAL,MALE,,2017,6162
FRA,,TOTAL,MALE,,2018,6551
GBR,,TOTAL,MALE,,1968,2948
GBR,,TOTAL,MALE,,1969,2792
GBR,,TOTAL,MALE,,1970,2542
GBR,,TOTAL,MALE,,1971,2518
GBR,,TOTAL,MALE,,1972,2467
GBR,,TOTAL,MALE,,1973,2535
GBR,,TOTAL,MALE,,1974,2579
GBR,,TOTAL,MALE,,1975,2446
GBR,,TOTAL,MALE,,1976,2621
GBR,,TOTAL,MALE,,1977,2647
GBR,,TOTAL,MALE,,1978,2748
GBR,,TOTAL,MALE,,1979,2910
GBR,,TOTAL,MALE,,1980,3002
GBR,,TOTAL,MALE,,1981,3168
GBR,,TOTAL,MALE,,1982,3202
GBR,,TOTAL,MALE,,1983,3243
GBR,,TOTAL,MALE,,1984,3292
GBR,,TOTAL,MALE,,1985,3421
GBR,,TOTAL,MALE,,1986,3391
GBR,,TOTAL,MALE,,1987,3263
GBR,,TOTAL,MALE,,1988,3611
GBR,,TOTAL,MALE,,1989,3234
GBR,,TOTAL,MALE,,1990,3524
GBR,,TOTAL,MALE,,1991,3494
GBR,,TOTAL,MALE,,1992,3557
GBR,,TOTAL,MALE,,1993,3433
GBR,,TOTAL,MALE,,1994,3390
GBR,,TOTAL,MALE,,1995,3354
GBR,,TOTAL,MALE,,1996,3185
GBR,,TOTAL,MALE,,1997,3197
GBR,,TOTAL,MALE,,1998,3407
GBR,,TOTAL,MALE,,1999,3443
GBR,,TOTAL,MALE,,2001,3198
GBR,,TOTAL,MALE,,2002,3163
GBR,,TOTAL,MALE,,2003,3050
GBR,,TOTAL,MALE,,2004,3162
GBR,,TOTAL,MALE,,2005,3054
GBR,,TOTAL,MALE,,2006,3186
GBR,,TOTAL,MALE,,2007,3025
GBR,,TOTAL,MALE,,2008,3300
GBR,,TOTAL,MALE,,2009,3313
GBR,,TOTAL,MALE,,2010,3223
GBR,,TOTAL,MALE,,2011,3432
GBR,,TOTAL,MALE,,2012,3511
GBR,,TOTAL,MALE,,2013,3828
GBR,,TOTAL,MALE,,2014,3716
GBR,,TOTAL,MALE,,2015,3732
GBR,,TOTAL,MALE,,2016,3676
GBR,,TOTAL,MALE,,2017,3591
GBR,,TOTAL,MALE,,2018,3953
GBR,,TOTAL,MALE,,2019,4324
GBR,,TOTAL,MALE,,2020,4187
GEO,,TOTAL,MALE,,1981,233
GEO,,TOTAL,MALE,,1982,189
GEO,,TOTAL,MALE,,1985,166
GEO,,TOTAL,MALE,,1986,164
GEO,,TOTAL,MALE,,1987,154
GEO,,TOTAL,MALE,,1988,163
GEO,,TOTAL,MALE,,1989,171
GEO,,TOTAL,MALE,,1990,140
GEO,,TOTAL,MALE,,1991,123
GEO,,TOTAL,MALE,,1992,151
GEO,,TOTAL,MALE,,1994,90
GEO,,TOTAL,MALE,,1995,106
GEO,,TOTAL,MALE,,1996,124
GEO,,TOTAL,MALE,,1997,141
GEO,,TOTAL,MALE,,1998,118
GEO,,TOTAL,MALE,,1999,147
GEO,,TOTAL,MALE,,2000,102
GEO,,TOTAL,MALE,,2001,73
GEO,,TOTAL,MALE,,2004,147
GEO,,TOTAL,MALE,,2005,70
GEO,,TOTAL,MALE,,2006,59
GEO,,TOTAL,MALE,,2007,84
GEO,,TOTAL,MALE,,2009,149
GEO,,TOTAL,MALE,,2010,97
GEO,,TOTAL,MALE,,2011,83
GEO,,TOTAL,MALE,,2012,88
GEO,,TOTAL,MALE,,2013,131
GEO,,TOTAL,MALE,,2014,153
GEO,,TOTAL,MALE,,2015,138
GEO,,TOTAL,MALE,,2016,130
GEO,,TOTAL,MALE,,2017,120
GEO,,TOTAL,MALE,,2018,205
GEO,,TOTAL,MALE,,2019,223
GEO,,TOTAL,MALE,,2020,171
GEO,,TOTAL,MALE,,2021,154
GRC,,TOTAL,MALE,,1968,227
GRC,,TOTAL,MALE,,1969,209
GRC,,TOTAL,MALE,,1970,197
GRC,,TOTAL,MALE,,1971,200
GRC,,TOTAL,MALE,,1972,171
GRC,,TOTAL,MALE,,1973,176
GRC,,TOTAL,MALE,,1974,200
GRC,,TOTAL,MALE,,1975,154
GRC,,TOTAL,MALE,,1976,171
GRC,,TOTAL,MALE,,1977,212
GRC,,TOTAL,MALE,,1978,192
GRC,,TOTAL,MALE,,1979,186
GRC,,TOTAL,MALE,,1980,222
GRC,,TOTAL,MALE,,1981,220
GRC,,TOTAL,MALE,,1982,242
GRC,,TOTAL,MALE,,1983,266
GRC,,TOTAL,MALE,,1984,280
GRC,,TOTAL,MALE,,1985,277
GRC,,TOTAL,MALE,,1986,292
GRC,,TOTAL,MALE,,1987,296
GRC,,TOTAL,MALE,,1988,288
GRC,,TOTAL,MALE,,1989,278
GRC,,TOTAL,MALE,,1990,271
GRC,,TOTAL,MALE,,1991,297
GRC,,TOTAL,MALE,,1992,279
GRC,,TOTAL,MALE,,1993,308
GRC,,TOTAL,MALE,,1994,281
GRC,,TOTAL,MALE,,1995,306
GRC,,TOTAL,MALE,,1996,294
GRC,,TOTAL,MALE,,1997,319
GRC,,TOTAL,MALE,,1998,315
GRC,,TOTAL,MALE,,1999,296
GRC,,TOTAL,MALE,,2000,298
GRC,,TOTAL,MALE,,2001,286
GRC,,TOTAL,MALE,,2002,257
GRC,,TOTAL,MALE,,2003,306
GRC,,TOTAL,MALE,,2004,285
GRC,,TOTAL,MALE,,2005,321
GRC,,TOTAL,MALE,,2006,326
GRC,,TOTAL,MALE,,2007,268
GRC,,TOTAL,MALE,,2008,308
GRC,,TOTAL,MALE,,2009,333
GRC,,TOTAL,MALE,,2010,336
GRC,,TOTAL,MALE,,2011,393
GRC,,TOTAL,MALE,,2012,417
GRC,,TOTAL,MALE,,2014,450
GRC,,TOTAL,MALE,,2015,422
GRC,,TOTAL,MALE,,2016,404
GRC,,TOTAL,MALE,,2017,420
GRC,,TOTAL,MALE,,2018,446
GRC,,TOTAL,MALE,,2019,438
GRC,,TOTAL,MALE,,2020,376
HRV,,TOTAL,MALE,,1985,739
HRV,,TOTAL,MALE,,1986,749
HRV,,TOTAL,MALE,,1987,821
HRV,,TOTAL,MALE,,1988,769
HRV,,TOTAL,MALE,,1989,716
HRV,,TOTAL,MALE,,1990,810
HRV,,TOTAL,MALE,,1991,778
HRV,,TOTAL,MALE,,1992,858
HRV,,TOTAL,MALE,,1993,776
HRV,,TOTAL,MALE,,1994,801
HRV,,TOTAL,MALE,,1995,688
HRV,,TOTAL,MALE,,1996,739
HRV,,TOTAL,MALE,,1997,693
HRV,,TOTAL,MALE,,1998,745
HRV,,TOTAL,MALE,,1999,716
HRV,,TOTAL,MALE,,2000,692
HRV,,TOTAL,MALE,,2001,657
HRV,,TOTAL,MALE,,2002,645
HRV,,TOTAL,MALE,,2003,672
HRV,,TOTAL,MALE,,2004,645
HRV,,TOTAL,MALE,,2005,652
HRV,,TOTAL,MALE,,2006,575
HRV,,TOTAL,MALE,,2007,578
HRV,,TOTAL,MALE,,2008,611
HRV,,TOTAL,MALE,,2009,618
HRV,,TOTAL,MALE,,2010,585
HRV,,TOTAL,MALE,,2011,519
HRV,,TOTAL,MALE,,2012,595
HRV,,TOTAL,MALE,,2013,546
HRV,,TOTAL,MALE,,2014,536
HRV,,TOTAL,MALE,,2015,542
HRV,,TOTAL,MALE,,2016,515
HRV,,TOTAL,MALE,,2017,474
HRV,,TOTAL,MALE,,2019,460
HRV,,TOTAL,MALE,,2020,428
HRV,,TOTAL,MALE,,2021,454
HUN,,TOTAL,MALE,,1969,2406
HUN,,TOTAL,MALE,,1970,2539
HUN,,TOTAL,MALE,,1971,2613
HUN,,TOTAL,MALE,,1972,2692
HUN,,TOTAL,MALE,,1973,2689
HUN,,TOTAL,MALE,,1974,2991
HUN,,TOTAL,MALE,,1975,2852
HUN,,TOTAL,MALE,,1976,2980
HUN,,TOTAL,MALE,,1977,2894
HUN,,TOTAL,MALE,,1978,3133
HUN,,TOTAL,MALE,,1979,3304
HUN,,TOTAL,MALE,,1980,3344
HUN,,TOTAL,MALE,,1981,3293
HUN,,TOTAL,MALE,,1982,3214
HUN,,TOTAL,MALE,,1983,3455
HUN,,TOTAL,MALE,,1984,3486
HUN,,TOTAL,MALE,,1985,3447
HUN,,TOTAL,MALE,,1986,3393
HUN,,TOTAL,MALE,,1987,3377
HUN,,TOTAL,MALE,,1988,2972
HUN,,TOTAL,MALE,,1989,3132
HUN,,TOTAL,MALE,,1990,2980
HUN,,TOTAL,MALE,,1991,2880
HUN,,TOTAL,MALE,,1992,2939
HUN,,TOTAL,MALE,,1993,2715
HUN,,TOTAL,MALE,,1994,2727
HUN,,TOTAL,MALE,,1995,2478
HUN,,TOTAL,MALE,,1996,2522
HUN,,TOTAL,MALE,,1997,2388
HUN,,TOTAL,MALE,,1998,2469
HUN,,TOTAL,MALE,,1999,2550
HUN,,TOTAL,MALE,,2000,2463
HUN,,TOTAL,MALE,,2001,2282
HUN,,TOTAL,MALE,,2002,2195
HUN,,TOTAL,MALE,,2003,2161
HUN,,TOTAL,MALE,,2004,2087
HUN,,TOTAL,MALE,,2005,2028
HUN,,TOTAL,MALE,,2006,1861
HUN,,TOTAL,MALE,,2007,1879
HUN,,TOTAL,MALE,,2008,1910
HUN,,TOTAL,MALE,,2009,1902
HUN,,TOTAL,MALE,,2010,1945
HUN,,TOTAL,MALE,,2011,1847
HUN,,TOTAL,MALE,,2012,1802
HUN,,TOTAL,MALE,,2013,1588
HUN,,TOTAL,MALE,,2014,1480
HUN,,TOTAL,MALE,,2015,1588
HUN,,TOTAL,MALE,,2016,1316
HUN,,TOTAL,MALE,,2017,1241
HUN,,TOTAL,MALE,,2018,1276
HUN,,TOTAL,MALE,,2019,1158
IRL,,TOTAL,MALE,,1968,56
IRL,,TOTAL,MALE,,1969,38
IRL,,TOTAL,MALE,,1970,44
IRL,,TOTAL,MALE,,1971,59
IRL,,TOTAL,MALE,,1972,65
IRL,,TOTAL,MALE,,1973,76
IRL,,TOTAL,MALE,,1974,92
IRL,,TOTAL,MALE,,1975,104
IRL,,TOTAL,MALE,,1976,129
IRL,,TOTAL,MALE,,1977,98
IRL,,TOTAL,MALE,,1978,106
IRL,,TOTAL,MALE,,1979,145
IRL,,TOTAL,MALE,,1980,142
IRL,,TOTAL,MALE,,1981,158
IRL,,TOTAL,MALE,,1982,178
IRL,,TOTAL,MALE,,1983,202
IRL,,TOTAL,MALE,,1984,164
IRL,,TOTAL,MALE,,1985,216
IRL,,TOTAL,MALE,,1986,215
IRL,,TOTAL,MALE,,1987,185
IRL,,TOTAL,MALE,,1988,195
IRL,,TOTAL,MALE,,1989,213
IRL,,TOTAL,MALE,,1990,251
IRL,,TOTAL,MALE,,1991,282
IRL,,TOTAL,MALE,,1992,304
IRL,,TOTAL,MALE,,1993,259
IRL,,TOTAL,MALE,,1994,304
IRL,,TOTAL,MALE,,1995,320
IRL,,TOTAL,MALE,,1996,345
IRL,,TOTAL,MALE,,1997,376
IRL,,TOTAL,MALE,,1998,425
IRL,,TOTAL,MALE,,1999,342
IRL,,TOTAL,MALE,,2000,381
IRL,,TOTAL,MALE,,2001,409
IRL,,TOTAL,MALE,,2002,368
IRL,,TOTAL,MALE,,2003,358
IRL,,TOTAL,MALE,,2004,390
IRL,,TOTAL,MALE,,2005,363
IRL,,TOTAL,MALE,,2006,372
IRL,,TOTAL,MALE,,2007,362
IRL,,TOTAL,MALE,,2008,386
IRL,,TOTAL,MALE,,2009,422
IRL,,TOTAL,MALE,,2010,386
IRL,,TOTAL,MALE,,2011,458
IRL,,TOTAL,MALE,,2012,445
IRL,,TOTAL,MALE,,2013,391
IRL,,TOTAL,MALE,,2015,335
IRL,,TOTAL,MALE,,2016,350
IRL,,TOTAL,MALE,,2017,310
IRL,,TOTAL,MALE,,2018,327
IRL,,TOTAL,MALE,,2019,300
IRL,,TOTAL,MALE,,2020,338
ISL,,TOTAL,MALE,,1971,9
ISL,,TOTAL,MALE,,1972,12
ISL,,TOTAL,MALE,,1973,22
ISL,,TOTAL,MALE,,1974,16
ISL,,TOTAL,MALE,,1975,14
ISL,,TOTAL,MALE,,1976,15
ISL,,TOTAL,MALE,,1977,19
ISL,,TOTAL,MALE,,1978,23
ISL,,TOTAL,MALE,,1979,26
ISL,,TOTAL,MALE,,1980,14
ISL,,TOTAL,MALE,,1981,12
ISL,,TOTAL,MALE,,1982,15
ISL,,TOTAL,MALE,,1983,33
ISL,,TOTAL,MALE,,1984,37
ISL,,TOTAL,MALE,,1985,25
ISL,,TOTAL,MALE,,1986,25
ISL,,TOTAL,MALE,,1987,22
ISL,,TOTAL,MALE,,1988,30
ISL,,TOTAL,MALE,,1989,16
ISL,,TOTAL,MALE,,1990,35
ISL,,TOTAL,MALE,,1991,29
ISL,,TOTAL,MALE,,1992,23
ISL,,TOTAL,MALE,,1993,19
ISL,,TOTAL,MALE,,1994,21
ISL,,TOTAL,MALE,,1995,22
ISL,,TOTAL,MALE,,1996,28
ISL,,TOTAL,MALE,,1997,26
ISL,,TOTAL,MALE,,1998,23
ISL,,TOTAL,MALE,,1999,24
ISL,,TOTAL,MALE,,2000,42
ISL,,TOTAL,MALE,,2001,28
ISL,,TOTAL,MALE,,2002,19
ISL,,TOTAL,MALE,,2003,20
ISL,,TOTAL,MALE,,2004,26
ISL,,TOTAL,MALE,,2005,24
ISL,,TOTAL,MALE,,2006,22
ISL,,TOTAL,MALE,,2007,30
ISL,,TOTAL,MALE,,2008,27
ISL,,TOTAL,MALE,,2009,29
ISL,,TOTAL,MALE,,2010,36
ISL,,TOTAL,MALE,,2011,22
ISL,,TOTAL,MALE,,2012,26
ISL,,TOTAL,MALE,,2013,35
ISL,,TOTAL,MALE,,2014,33
ISL,,TOTAL,MALE,,2015,29
ISL,,TOTAL,MALE,,2016,36
ISL,,TOTAL,MALE,,2017,32
ISL,,TOTAL,MALE,,2018,29
ISL,,TOTAL,MALE,,2019,32
ISL,,TOTAL,MALE,,2020,32
ISL,,TOTAL,MALE,,2021,26
ISR,,TOTAL,MALE,,1975,149
ISR,,TOTAL,MALE,,1976,159
ISR,,TOTAL,MALE,,1977,149
ISR,,TOTAL,MALE,,1978,121
ISR,,TOTAL,MALE,,1979,163
ISR,,TOTAL,MALE,,1980,157
ISR,,TOTAL,MALE,,1981,132
ISR,,TOTAL,MALE,,1982,126
ISR,,TOTAL,MALE,,1983,165
ISR,,TOTAL,MALE,,1984,152
ISR,,TOTAL,MALE,,1985,159
ISR,,TOTAL,MALE,,1986,182
ISR,,TOTAL,MALE,,1987,193
ISR,,TOTAL,MALE,,1988,214
ISR,,TOTAL,MALE,,1989,248
ISR,,TOTAL,MALE,,1990,220
ISR,,TOTAL,MALE,,1991,262
ISR,,TOTAL,MALE,,1992,278
ISR,,TOTAL,MALE,,1993,272
ISR,,TOTAL,MALE,,1994,304
ISR,,TOTAL,MALE,,1995,258
ISR,,TOTAL,MALE,,1996,231
ISR,,TOTAL,MALE,,1997,301
ISR,,TOTAL,MALE,,1998,239
ISR,,TOTAL,MALE,,1999,297
ISR,,TOTAL,MALE,,2000,307
ISR,,TOTAL,MALE,,2001,323
ISR,,TOTAL,MALE,,2002,291
ISR,,TOTAL,MALE,,2003,345
ISR,,TOTAL,MALE,,2004,320
ISR,,TOTAL,MALE,,2005,304
ISR,,TOTAL,MALE,,2006,279
ISR,,TOTAL,MALE,,2007,263
ISR,,TOTAL,MALE,,2008,294
ISR,,TOTAL,MALE,,2009,309
ISR,,TOTAL,MALE,,2010,393
ISR,,TOTAL,MALE,,2011,320
ISR,,TOTAL,MALE,,2012,346
ISR,,TOTAL,MALE,,2013,291
ISR,,TOTAL,MALE,,2014,294
ISR,,TOTAL,MALE,,2015,269
ISR,,TOTAL,MALE,,2016,321
ISR,,TOTAL,MALE,,2017,305
ISR,,TOTAL,MALE,,2018,354
ISR,,TOTAL,MALE,,2019,333
ISR,,TOTAL,MALE,,2020,341
ISR,,TOTAL,MALE,,2021,299
